ProjID,ProjectStatus,ProjectTitle,ProjectRDC,ProjectYearStarted,ProjectYearEnded,ProjectPI,OutputTitle,OutputType,OutputStatus,OutputYear,OutputVolume,OutputNumber,OutputPages,doi,title,abstract,year,publication_date,cited_by_count,authors,affiliations,topics,OutputVenue,OutputMonth,OutputBibliography,matched_dataset_terms
461.0,Completed,The Going Public Decision and the Product Market,Boston,2006.0,2013.0,Shan N He,"Small Homes, Public Schools, and Property Tax Capitalization",article,published,2013.0,43,2,422-428,https://doi.org/10.1016/j.regsciurbeco.2013.01.001,"Small homes, public schools, and property tax capitalization",No abstract available,2013,2013-01-11,28,Ryan M. Gallagher; Haydar Kurban; Joseph Persky,Northeastern Illinois University; Howard University; University of Illinois Chicago,"Housing Market and Economics; Financial Literacy, Pension, Retirement Analysis; School Choice and Performance",Regional Science and Urban Economics,01,"Gallagher, Ryan M.; Kurban, Haydar; Persky, Joseph. 2013. ""Small homes, public schools, and property tax capitalization"". Regional Science and Urban Economics, 43(2), pp. 422-428. . https://doi.org/https://doi.org/10.1016/j.regsciurbeco.2013.01.001",true
2058.0,Completed,Social Capital and Entrepreneurship,Atlanta,2018.0,2022.0,Kalee Burns,Social Capital and Census Response Rates,article,published,2019.0,43,4,625-642,https://doi.org/10.1177/1532673x14536923,Measuring Aggregate Social Capital Using Census Response Rates,"Despite the importance of social capital to political science research, conventional means of measuring it are subject to a range of problems, including nonresponse bias, declining validity over time, and/or a lack of conceptual coherence. We argue that, in the case of the United States, rates of response to the decennial census represent a powerful yet overlooked measure for aggregate social capital. In this research note, we elaborate a theoretical rationale for the measure and empirically validate it, showing across multiple data sets and levels of geographic aggregation that census response rates (CRR) strongly predict various dimensions of social capital. Our findings highlight an important opportunity for social capital scholars to use existing governmental data to better measure geospatial variation in a key social science construct.",2014,2014-06-13,20,David C. Martin; Benjamin J. Newman,Stony Brook University; University of Connecticut,"Social Capital and Networks; Electoral Systems and Political Participation; Urban, Neighborhood, and Segregation Studies",American Politics Research,06,"Martin, David C.; Newman, Benjamin J.. 2014. ""Measuring Aggregate Social Capital Using Census Response Rates"". American Politics Research, 43(4), pp. 625-642. . https://doi.org/https://doi.org/10.1177/1532673x14536923",true
1522.0,Completed,Minimum Wages and Neighborhoods,Irvine,2016.0,2021.0,David Neumark,Social Capital and Labor Market Networks,preprint,published,2017.0,,,,https://doi.org/10.3386/w23959,Social Capital and Labor Market Networks,"We explore the links between social capital and labor market networks at the neighborhood level.We harness rich data taken from multiple sources, including matched employer-employee data with which we measure the strength of labor market networks, data on behavior such as voting patterns that have previously been tied to social capital, and new data -not previously used in the study of social capital -on the number and location of non-profit sector establishments at the neighborhood level.We use a machine learning algorithm to identify important potential social capital measures that best predict neighborhood-level variation in labor market networks.We find evidence suggesting that smaller and less centralized schools, and schools with fewer poor students, foster social capital that builds labor market networks, as does a larger Republican vote share.The presence of establishments in a number of non-profit oriented industries are identified as predictive of strong labor market networks, likely because they either provide public goods or facilitate social contacts.These industries include, for example, churches and other religious institutions, police departments, fire and rescue services including volunteer fire departments, country clubs, mayors' offices, chamber music groups, hobby clubs, and museums.",2017,2017-10-01,11,Brian J. Asquith; Judith K. Hellerstein; Mark Kutzbach; David Neumark,"National Bureau of Economic Research; University of Maryland, College Park; Federal Deposit Insurance Corporation; University of Maryland, College Park; National Bureau of Economic Research; University of Maryland, College Park; National Bureau of Economic Research; University of California, Irvine; National Bureau of Economic Research; University of Maryland, College Park","Social Capital and Networks; Electoral Systems and Political Participation; Urban, Neighborhood, and Segregation Studies",,10,"Asquith, Brian J.; Hellerstein, Judith K.; Kutzbach, Mark; Neumark, David. 2017. ""Social Capital and Labor Market Networks"". No Source, , pp. . . https://doi.org/https://doi.org/10.3386/w23959",true
665.0,Completed,Minority Migrant Dispersal Over Five Decades,Michigan,2009.0,2014.0,William H Frey,Spillovers from Immigrant Diversity in Cities,article,published,2018.0,18,1,213-245,https://doi.org/10.1093/jeg/lbx012,Spillovers from immigrant diversity in cities,"Theory and evidence suggest that people born in different countries complement each other in the labor market. Immigrant diversity could augment productivity by enabling the combination of different skills, ideas and perspectives, resulting in greater productivity. Using matched employer–employee data for the USA, this paper evaluates this claim, and makes empirical and conceptual contributions to prior work. It addresses the potential bias from unobserved heterogeneity among individuals, work establishments and cities. The paper also identifies diversity impacts at both city and workplace scales, and considers how relationships vary across different segments of the labor market. Findings suggest that urban immigrant diversity produces positive and nontrivial spillovers for U.S. workers. This social return represents a distinct channel through which immigration may generate broad-based economic benefits.",2017,2017-05-03,55,Thomas Kemeny; Abigail M. Cooke,"University of Southampton; University at Buffalo, State University of New York","Migration and Labor Dynamics; Migration, Ethnicity, and Economy; Labor market dynamics and wage inequality",Journal of Economic Geography,05,"Kemeny, Thomas; Cooke, Abigail M.. 2017. ""Spillovers from immigrant diversity in cities"". Journal of Economic Geography, 18(1), pp. 213-245. . https://doi.org/https://doi.org/10.1093/jeg/lbx012",true
815.0,Completed,Understanding Employee Entrepreneurship,UCLA,2010.0,2021.0,Mariko Sakakibara,Spinout Formation: Do Opportunities and Constraints Benefit High Capital Founders?,article,published,2015.0,,,,https://doi.org/10.2139/ssrn.2573781,Spinout Formation: Do Opportunities and Constraints Benefit High Capital Founders?,"We examine the role of human capital in employees’ decisions to leave their parent firms and form spinouts. Using a large sample of individuals who formed spinouts in manufacturing industries between 1992 and 2005, and their co-workers who did not, we find that after controlling for age, education level, gender and alien status, individuals with higher human capital (measured as their earnings or experience) are more likely to form spinouts. We then examine the impact of industry opportunities and constraints on the propensity of high human capital individuals to form spinouts. Counter intuitively, we find that both industry constraints measured as industry capital intensity) and opportunities (industry R&D intensity) reduce the propensity of higher human capital individuals to form spinouts. We interpret these results as being consistent with the argument that high human capital founders are more likely to choose larger, more capital-intensive projects than low human capital individuals, and thus face greater constraints. On the other side, R&D intensive industries appear to present abundant entrepreneurial opportunities, allowing low human capital individuals to identify their own opportunities thus decreasing the relative advantage of high human capital individuals.",2015,2015-01-01,0,Natarajan Balasubramanian; Mariko Sakakibara,"Syracuse University; University of California, Los Angeles",Entrepreneurship Studies and Influences; Corporate Finance and Governance; Family Business Performance and Succession,SSRN Electronic Journal,01,"Balasubramanian, Natarajan; Sakakibara, Mariko. 2015. ""Spinout Formation: Do Opportunities and Constraints Benefit High Capital Founders?"". SSRN Electronic Journal, , pp. . . https://doi.org/https://doi.org/10.2139/ssrn.2573781",true
509.0,Completed,The Impact of Difference in Enumeration Procedures and Changes in Complex Survey Questions:  Census/ACS Disability Questions,Cornell,2006.0,2009.0,Andrew J Houtenville,State and Local Determinants of Employment Outcomes Among Individuals With Disabilities,article,published,2018.0,29,2,119-128,https://doi.org/10.1177/1044207318782676,State and Local Determinants of Employment Outcomes Among Individuals With Disabilities,"In the United States, employment rates among individuals with disabilities are persistently low but vary substantially. In this study, we examined the relationship between employment outcomes and features of the state and county physical, economic, and policy environment among a national sample of individuals with disabilities. To do so, we merged a set of state- and county-level environmental variables with data from the 2009–2011 American Community Survey accessed in a U.S. Census Research Data Center. We estimated regression models of employment, work hours, and earnings as a function of disability, personal characteristics, and these environmental features. We found that economic conditions and physical environmental variables had stronger associations than policy variables with employment outcomes. Although the estimated importance of environmental variables was small relative to individual disability and personal characteristics, our results suggest that these variables may present barriers or facilitators to employment that can explain some geographic variation in employment outcomes across the United States.",2018,2018-07-11,11,Purvi Sevak; John O’Neill; Andrew J. Houtenville; Debra L. Brucker,Mathematica Policy Research; Kessler Foundation; University of New Hampshire; University of New Hampshire,"Retirement, Disability, and Employment; Disability Education and Employment; Employment and Welfare Studies",Journal of Disability Policy Studies,07,"Sevak, Purvi; O’Neill, John; Houtenville, Andrew J.; Brucker, Debra L.. 2018. ""State and Local Determinants of Employment Outcomes Among Individuals With Disabilities"". Journal of Disability Policy Studies, 29(2), pp. 119-128. . https://doi.org/https://doi.org/10.1177/1044207318782676",true
2080.0,Completed,Neighborhood and Metropolitan Racial Differences in Rental Property Management,Penn State,2019.0,2024.0,Elizabeth Korver-Glenn,Still Separate and Unequal: Persistent Racial Segregation and Inequality in Subsidized Housing,article,published,2023.0,9,,,https://doi.org/10.1177/23780231231192389,Still Separate and Unequal: Persistent Racial Segregation and Inequality in Subsidized Housing,"Initially, U.S. federally funded low-income rental housing was racially segregated and unequal. Activists decried this injustice and pressured legislators to introduce new practices and procedures. Since the passage of these initiatives in the 1960s, scholars have repeatedly documented ongoing racial inequality in housing at large. Yet rarely have researchers investigated whether racial inequality persists within governmentally subsidized housing units. By merging the restricted American Housing Survey with the American Community Survey at a Federal Statistical Research Data Center, the authors find that low-income renter subsidies are effective and beneficial but disproportionately grant White residents access to cheaper and higher quality units. Moreover, subsidized renters remain racially segregated across program type and neighborhoods. The authors discuss the implications of these findings for future research and policy decisions.",2023,2023-01-01,2,Junia Howell; Ellen Whitehead; Elizabeth Korver‐Glenn,University of Illinois Chicago; Ball State University; Washington University in St. Louis,"Urban, Neighborhood, and Segregation Studies; Housing Market and Economics; Housing, Finance, and Neoliberalism",Socius Sociological Research for a Dynamic World,01,"Howell, Junia; Whitehead, Ellen; Korver‐Glenn, Elizabeth. 2023. ""Still Separate and Unequal: Persistent Racial Segregation and Inequality in Subsidized Housing"". Socius Sociological Research for a Dynamic World, 9, pp. . . https://doi.org/https://doi.org/10.1177/23780231231192389",true
2387.0,Active,Understanding Factors Affecting the Ability of Older Workers to Participate in the Labor Force: Employer Concentration and Employer Demand,Boston,2021.0,,Gal Wettstein,Strong Employers and Weak Employees: How Does Employer Concentration Affect Wages?,preprint,published,2022.0,,,,https://doi.org/10.3386/w24307,Strong Employers and Weak Employees: How Does Employer Concentration Affect Wages?,"We analyze the effect of local-level labor market concentration on wages.Using Census data over the period 1977-2009, we find that: (1) local-level employer concentration exhibits substantial cross-sectional and time-series variation and increases over time; (2) consistent with labor market monopsony power, there is a negative relation between local-level employer concentration and wages that is more pronounced at high levels of concentration and increases over time; (3) the negative relation between labor market concentration and wages is stronger when unionization rates are low; (4) the link between productivity growth and wage growth is stronger when labor markets are less concentrated; and (5) exposure to greater import competition from China (the ""China Shock"") is associated with more concentrated labor markets.These five results emphasize the role of local-level labor market monopsonies in influencing firm wage-setting behavior and can potentially explain some of the stagnation of wages in the United States over the past several decades.",2018,2018-02-01,211,Efraim Benmelech; Nittai Bergman; Hyunseob Kim,National Bureau of Economic Research; Northwestern University; National Bureau of Economic Research; National Bureau of Economic Research; Cornell University,"Firm Innovation and Growth; Labor market dynamics and wage inequality; Migration, Ethnicity, and Economy",,02,"Benmelech, Efraim; Bergman, Nittai; Kim, Hyunseob. 2018. ""Strong Employers and Weak Employees: How Does Employer Concentration Affect Wages?"". No Source, , pp. . . https://doi.org/https://doi.org/10.3386/w24307",true
5.0,Completed,The Impact of Foreign Trade on the U.S. Economy,Boston,2001.0,2004.0,J Bradford Jensen,Survival of the Best Fit: Exposure to Low Wage Countries and the (Uneven) Growth of US Manufacturing Plants,paratext,published,2006.0,,,,https://doi.org/10.1920/wp.ifs.2003.0312,Survival of the best fit: exposure to low-wage countries and the (uneven) growth of US manufacturing plants,"This paper examines the role of international trade in the reallocation of U.S. manufacturing activity within and across industries from 1977 to 1997.It introduces a new measure of industry exposure to international trade, motivated by the Heckscher-Ohlin model, which focuses on where imports originate rather than their overall level.Results demonstrate that plant survival as well as output and employment growth are negatively associated with the share of industry imports sourced from the world's lowest-wage countries.Within industries, activity is reallocated towards capital-intensive plants.Plants are also more likely to alter their product mix (i.e.switch industries) in response to trade with low-wage countries.Plants altering their product mix switch to industries that are more capitaland skill-intensive.",2003,2003-06-04,7,J. Bradford Jensen; Andrew B. Bernard; Peter K. Schott,Yale University; Peterson Institute for International Economics; Yale University; Peterson Institute for International Economics; Yale University; Peterson Institute for International Economics,Global trade and economics; Firm Innovation and Growth; Economic Growth and Productivity,Working paper series - Institute for Fiscal Studies/Working papers,06,"Jensen, J. Bradford; Bernard, Andrew B.; Schott, Peter K.. 2003. ""Survival of the best fit: exposure to low-wage countries and the (uneven) growth of US manufacturing plants"". Working paper series - Institute for Fiscal Studies/Working papers, , pp. . . https://doi.org/https://doi.org/10.1920/wp.ifs.2003.0312",true
1212.0,Completed,Credit Markets and Real Corporate Policies,Chicago,2014.0,2018.0,Rustom D Manouchehri Irani,Surviving Credit Market Competition,article,published,2014.0,52,1,320-340,https://doi.org/10.1111/ecin.12033,SURVIVING CREDIT MARKET COMPETITION<sup>*</sup>,"Empirical studies have documented that improvements in credit supply have important effects on entry in nonfinancial industries. This article shows that changes in credit supply conditions have much deeper effects on firms' population dynamics, well above and beyond the experience of entry. I explore the hypothesis that changes in credit supply have important effects on the demand side as well. I conjecture that when financial capital is difficult to obtain, while fewer firms may enter, those entering are drawn from a population with a better distribution of entrepreneurial quality. In an environment where financial capital is easily obtainable instead, the population of loan applicants changes as well, including those in a tougher environment who would not have tried entrepreneurship in the first place. These changes in the population of applicants imply significant effects on firms' life expectancy profile, and these effects are heterogeneous across firms of different vintage. Modifications in life expectancy are likely to affect firms' incentives in undertaking future capital investment and likewise investments in technological innovation. Hence, these changes in overall firms' population dynamics characterize an explicit mechanism through which finance can affect real economic activity. (JEL G21, L11, L16)",2013,2013-07-05,9,Nicola Cetorelli,Federal Reserve Bank of New York,Firm Innovation and Growth; Corporate Finance and Governance; Economic Growth and Productivity,Economic Inquiry,07,"Cetorelli, Nicola. 2013. ""SURVIVING CREDIT MARKET COMPETITION<sup>*</sup>"". Economic Inquiry, 52(1), pp. 320-340. . https://doi.org/https://doi.org/10.1111/ecin.12033",true
755.0,Completed,Synthetic Data Generation for Small Area Estimation,Michigan,2009.0,2012.0,Trivellore E Raghunathan,Synthetic Data for Small Area Estimation in the American Community Survey,article,published,2013.0,,,,https://doi.org/10.2139/ssrn.2248881,Synthetic Data for Small Area Estimation in the American Community Survey,"Small area estimates provide a critical source of information used to study local populations. Statistical agencies regularly collect data from small areas but are prevented from releasing detailed geographical identifiers in public-use data sets due to disclosure concerns. Alternative data dissemination methods used in practice include releasing summary/aggregate tables, suppressing detailed geographic information in public-use data sets, and accessing restricted data via Research Data Centers. This research examines an alternative method for disseminating microdata that contains more geographical details than are currently being released in public-use data files. Specifically, the method replaces the observed survey values with imputed, or synthetic, values simulated from a hierarchical Bayesian model. Confidentiality protection is enhanced because no actual values are released. The method is demonstrated using restricted data from the 2005-2009 American Community Survey. The analytic validity of the synthetic data is assessed by comparing small area estimates obtained from the synthetic data with those obtained from the observed data.",2013,2013-01-01,2,Joseph W. Sakshaug; Trivellore E. Raghunathan,Institut für Arbeitsmarkt und Berufsforschung; University of Michigan,"demographic modeling and climate adaptation; Urban, Neighborhood, and Segregation Studies; Health disparities and outcomes",SSRN Electronic Journal,01,"Sakshaug, Joseph W.; Raghunathan, Trivellore E.. 2013. ""Synthetic Data for Small Area Estimation in the American Community Survey"". SSRN Electronic Journal, , pp. . . https://doi.org/https://doi.org/10.2139/ssrn.2248881",true
2226.0,Completed,Worker Quality and Firm Heterogeneity,Michigan,2020.0,2022.0,Michael A Zabek,"Tariff Pass-Through, Firm Heterogeneity and Product Quality",article,published,2016.0,103,,234-249,https://doi.org/10.1016/j.jinteco.2016.09.008,"Tariff pass-through, firm heterogeneity and product quality",No abstract available,2016,2016-10-09,64,Rodney D. Ludema; Zhi Yu,Georgetown University; Shanghai University of Finance and Economics,Global trade and economics; International Business and FDI; World Trade Organization Law,Journal of International Economics,10,"Ludema, Rodney D.; Yu, Zhi. 2016. ""Tariff pass-through, firm heterogeneity and product quality"". Journal of International Economics, 103, pp. 234-249. . https://doi.org/https://doi.org/10.1016/j.jinteco.2016.09.008",true
1888.0,Completed,"Place and Cohort of Birth, Program Availability, and the Measurement of Labor Market Outcomes",Texas,2018.0,2024.0,Andrew Barr,Testing for Factor Price Equality with Unobserved Differences in Factor Quality or Productivity,article,published,2013.0,5,2,135-163,https://doi.org/10.1257/mic.5.2.135,Testing for Factor Price Equality with Unobserved Differences in Factor Quality or Productivity,"We develop a method for identifying departures from relative factor price equality that is robust to unobserved variation in factor productivity. We implement this method using data on the relative wage bills of nonproduction and production workers across 170 local labor markets comprising the continental United States for 1972, 1992, and 2007. We find evidence of statistically significant differences in relative wages in all three years. These differences increase in magnitude over time and are related to industry structure in a manner that is consistent with neoclassical models of production. (JEL J31, J61, R23)",2013,2013-04-30,17,Andrew B. Bernard; Stephen J. Redding; Peter K. Schott,Dartmouth College; Princeton University; Yale University,Labor market dynamics and wage inequality; Global trade and economics; Firm Innovation and Growth,American Economic Journal Microeconomics,04,"Bernard, Andrew B.; Redding, Stephen J.; Schott, Peter K.. 2013. ""Testing for Factor Price Equality with Unobserved Differences in Factor Quality or Productivity"". American Economic Journal Microeconomics, 5(2), pp. 135-163. . https://doi.org/https://doi.org/10.1257/mic.5.2.135",true
832.0,Completed,The Emergence of Wage Discrimination in US Manufacturing,Chicago,2010.0,2012.0,Joyce Burnette,Testing for Wage Discrimination in U.S. Manufacturing,article,published,2012.0,,,,https://doi.org/10.2139/ssrn.2205114,Testing for Wage Discrimination in U.S. Manufacturing,"In spite of the large literature on labor market discrimination, the quantity of solid evidence on discrimination is relatively limited. This is because evidence of discrimination is difficult to obtain. Two individuals may be treated equally, but this does not prove discrimination unless we can show that the differences in treatment were not justified by differences in productivity. The method most commonly used to identify wage discrimination, the Oaxaca decomposition, is flawed because any omitted variables that are correlated with gender will contribute to the unexplained portion of the wage gap, leading to an over- or under-estimation of wage discrimination. Audit studies provide more direct evidence of differential treatment, but are costly to carry out. Only a small number of studies attempt to measure worker productivity to see if wage differences are justified. This may be because the data needed to measure productivity are difficult to obtain. This paper tests for wage discrimination by gender and race by estimating relative productivity from 2002 Census of Manufacturing data linked to demographic information on workers from Longitudinal Employer-Household Dynamics (LEHD) files. Comparing the estimated productivity ratios to the observed wage ratios, I conclude that females and blacks face wage discrimination in US manufacturing.",2012,2012-01-01,3,Joyce Burnette,Wabash College,"Labor market dynamics and wage inequality; Names, Identity, and Discrimination Research; Labor Movements and Unions",SSRN Electronic Journal,01,"Burnette, Joyce. 2012. ""Testing for Wage Discrimination in U.S. Manufacturing"". SSRN Electronic Journal, , pp. . . https://doi.org/https://doi.org/10.2139/ssrn.2205114",true
2539.0,Active,Firms and Economic Geography,Missouri,2021.0,,Hannah F Rubinton,The Adoption of Non-Rival Inputs and Firm Scope,report,published,2024.0,,,,https://doi.org/10.20955/wp.2024.005,The Adoption of Non-Rival Inputs and Firm Scope,"Custom software is distinct from other types of capital in that it is non-rival-once a firm makes an investment in custom software, it can be used simultaneously across its many establishments.Using confidential US Census data, we document that while firms with more establishments are more likely to invest in custom software, they spend less on it as a share of total capital expenditure.We explain these empirical patterns by developing a model that incorporates the non-rivalry of custom software.In the model, firms choose whether to adopt custom software, the intensity of their investment, and their scope, balancing the cost of managing multiple establishments with the increasing returns to scope from the non-rivalrous custom software investment.Using the calibrated model, we assess the extent to which the decline in the rental rate of custom software over the past 40 years can account for a number of macroeconomic trends, including increases in firm scope and concentration.",2024,2024-01-01,0,Hannah Rubinton; Xian Jiang,Fondation Pour la Recherche Sur la Biodiversité; Fondation Pour la Recherche Sur la Biodiversité,Corporate Finance and Governance,,01,"Rubinton, Hannah; Jiang, Xian. 2024. ""The Adoption of Non-Rival Inputs and Firm Scope"". No Source, , pp. . . https://doi.org/https://doi.org/10.20955/wp.2024.005",true
753.0,Completed,The Human Factor in Corporate Restructuring Decisions,UCLA,2009.0,2013.0,Liu A Yang,The Bright Side of Corporate Diversification: Evidence from Internal Labor Markets,article,published,2015.0,28,8,2203-2249,https://doi.org/10.1093/rfs/hhv012,The Bright Side of Corporate Diversification: Evidence from Internal Labor Markets,"We document differences in human-capital deployment between diversified and focused firms. We find that diversified firms have higher labor productivity and that they redeploy labor to industries with better prospects in response to changing opportunities. The opportunities and incentives provided in internal labor markets in turn affect the development of workers' human capital. We find that workers more frequently transition to other industries in which their diversified firms operate and with smaller wage losses compared with workers in the open market, even when they leave their original firms. Overall, internal labor markets provide a bright side to corporate diversification.",2015,2015-02-11,147,Geoffrey A. Tate; Liu Yang,"University of North Carolina at Chapel Hill; University of Maryland, College Park",Corporate Finance and Governance; Firm Innovation and Growth; Merger and Competition Analysis,Review of Financial Studies,02,"Tate, Geoffrey A.; Yang, Liu. 2015. ""The Bright Side of Corporate Diversification: Evidence from Internal Labor Markets"". Review of Financial Studies, 28(8), pp. 2203-2249. . https://doi.org/https://doi.org/10.1093/rfs/hhv012",true
628.0,Completed,The Effects of Vietnam Draft Lottery Status on Later Life Outcomes,Baruch,2008.0,2010.0,Jennifer A Heerwig,The Causal Effects of Vietnam-era Military Service on Post-war Family Dynamics,article,published,2013.0,42,2,299-310,https://doi.org/10.1016/j.ssresearch.2012.11.003,The causal effects of Vietnam-era military service on post-war family dynamics,No abstract available,2012,2012-11-21,16,Jennifer A. Heerwig; Dalton Conley,New York University; New York University,"Global Health Care Issues; Employment and Welfare Studies; Retirement, Disability, and Employment",Social Science Research,11,"Heerwig, Jennifer A.; Conley, Dalton. 2012. ""The causal effects of Vietnam-era military service on post-war family dynamics"". Social Science Research, 42(2), pp. 299-310. . https://doi.org/https://doi.org/10.1016/j.ssresearch.2012.11.003",true
684.0,Completed,Agglomeration Effects: The Role of Selection,Cornell,2008.0,2012.0,Matthew L Freedman,The Coagglomeration of Innovation and Production,article,published,2019.0,100,3,1195-1213,https://doi.org/10.1257/aer.100.3.1195,What Causes Industry Agglomeration? Evidence from Coagglomeration Patterns,"Why do firms cluster near one another? We test Marshall's theories of industrial agglomeration by examining which industries locate near one another, or coagglomerate. We construct pairwise coagglomeration indices for US manufacturing industries from the Economic Census. We then relate coagglomeration levels to the degree to which industry pairs share goods, labor, or ideas. To reduce reverse causality, where collocation drives input-output linkages or hiring patterns, we use data from UK industries and from US areas where the two industries are not collocated. All three of Marshall's theories of agglomeration are supported, with input-output linkages particularly important. (JEL L14, L60, O33, R23, R32)",2010,2010-06-01,1438,Glenn Ellison; Edward L. Glaeser; William R. Kerr,National Bureau of Economic Research; Massachusetts Institute of Technology; Moscow Institute of Thermal Technology; Harvard University,Regional Economics and Spatial Analysis; Economic Growth and Productivity; Fiscal Policy and Economic Growth,American Economic Review,06,"Ellison, Glenn; Glaeser, Edward L.; Kerr, William R.. 2010. ""What Causes Industry Agglomeration? Evidence from Coagglomeration Patterns"". American Economic Review, 100(3), pp. 1195-1213. . https://doi.org/https://doi.org/10.1257/aer.100.3.1195",true
2851.0,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023.0,,Tarikua Erda,The Dynamics of Latino-Owned Business with Comparisons to Other Ethnicities,article,published,2016.0,,,,https://doi.org/10.2139/ssrn.2817448,The Dynamics of Latino-Owned Business with Comparisons to Other Ethnicities,"This paper employs the Michigan Census Research Data Center to merge three limited-access Census Bureau data sets by individual firm and establishment level to investigate the factors associated with the Latino-owned Business (LOB) location and dynamics over time. The three main LOB outcomes under analysis are as follows: (1) the probability of a business being Latino-owned as opposed to a business being Asian-owned, Black-owned, or White-owned; (2) the probability of new business entry and exit; and (3) LOB employment growth. This paper then compares these factors associated with LOB with past findings on businesses that are Asian-owned, Black-owned, and White-owned. Some notable findings include: (1) only Black business owners are less associated with using personal savings as start-up capital than Latinos; (2) the only significant coefficient on start-up capital source is personal savings and it increases the odds of survival of a Latino business by 4%; (3) on average, having Puerto Rican ancestry decreases the odds of business survival; and (4) LOB are relatively likely to start a business with a small amount of capital, which, in turn, limits their future growth.",2016,2016-01-01,2,Craig Wesley Carpenter,Agricultural & Applied Economics Association; Texas A&M University,"Migration, Ethnicity, and Economy; Entrepreneurship Studies and Influences; Family Business Performance and Succession",SSRN Electronic Journal,01,"Carpenter, Craig Wesley. 2016. ""The Dynamics of Latino-Owned Business with Comparisons to Other Ethnicities"". SSRN Electronic Journal, , pp. . . https://doi.org/https://doi.org/10.2139/ssrn.2817448",true
1504.0,Active,The Economic Effects of Firm Incentives and Improvements in Census Bureau Sampling Weights,Baruch,2016.0,,Ben Hyman,The Economic Effects of Firm Incentives and Improvements in Census Bureau Sampling Weights,article,published,2022.0,90,6,1257-1278,https://doi.org/10.1086/261120,"Wages, Rents, and the Quality of Life","This study focuses on the role of wages and rents in allocating workers to locations with various quantities of amenities. The theory demonstrates that if the amenity is also productive, then the sign of the wage gradient is unclear while the rent gradient is positive. The theory is extended to include the housing market and nontraded goods. These extensions require little modification of the conclusion. The empirical work on wages shows that the regional wage differences can be explained largely by these local attributes. With the use of site price data, implicit prices are estimated and quality of life rankings for the cities are computed.",1982,1982-12-01,3118,Jennifer Roback,,"Housing Market and Economics; Regional Economics and Spatial Analysis; Urban, Neighborhood, and Segregation Studies",Journal of Political Economy,12,"Roback, Jennifer. 1982. ""Wages, Rents, and the Quality of Life"". Journal of Political Economy, 90(6), pp. 1257-1278. . https://doi.org/https://doi.org/10.1086/261120",true
1727.0,Completed,"Determinants of Marriage, Fertility, and Migration Decisions",Michigan,2016.0,2023.0,Joelle H Abramowitz,The Economic Geography of Immigrant Diversity: Disparate Impacts and New Directions,article,published,2017.0,11,11,,https://doi.org/10.1111/gec3.12331,The economic geography of immigrant diversity: Disparate impacts and new directions,"Abstract Increasing immigrant diversity, both in the number of immigrants and the diversity of sending countries, is helping reshape the economic landscape in many countries, most notably in their urban regions. This paper provides a succinct introduction to the existing research on the economic effects, particularly productivity, of immigrant diversity, focusing on a recent wave of empirical work. It identifies outstanding questions in the research, offering several ways to push current lines of inquiry ahead and suggesting areas as yet underexplored. To motivate these new directions for geographers to pursue, it presents empirical results that raise more questions than they answer. In doing so, it sets the stage for future work that can generate a deeper understanding of the role of immigrant diversity in shaping economic welfare in cities.",2017,2017-11-01,7,Abigail M. Cooke; Thomas Kemeny,"University at Buffalo, State University of New York; London School of Business and Management; Queen Mary University of London","Migration and Labor Dynamics; Migration, Ethnicity, and Economy; Urban, Neighborhood, and Segregation Studies",Geography Compass,11,"Cooke, Abigail M.; Kemeny, Thomas. 2017. ""The economic geography of immigrant diversity: Disparate impacts and new directions"". Geography Compass, 11(11), pp. . . https://doi.org/https://doi.org/10.1111/gec3.12331",true
1406.0,Completed,Energy and the Environment - Exploring Plant Level Production Decisions,Berkeley,2015.0,2019.0,William R Walker,The Effect of Environmental Regulation on Plant-Level Product Mix: A Study of EPA's Cluster Rule,article,published,2017.0,83,,164-184,https://doi.org/10.1016/j.jeem.2017.03.002,The effect of environmental regulation on plant-level product mix: A study of EPA's Cluster Rule,No abstract available,2017,2017-03-18,52,Aaron A. Elrod; Arun S. Malik,Sewanee: The University of the South; George Washington University,Global trade and economics; Merger and Competition Analysis; Regulation and Compliance Studies,Journal of Environmental Economics and Management,03,"Elrod, Aaron A.; Malik, Arun S.. 2017. ""The effect of environmental regulation on plant-level product mix: A study of EPA's Cluster Rule"". Journal of Environmental Economics and Management, 83, pp. 164-184. . https://doi.org/https://doi.org/10.1016/j.jeem.2017.03.002",true
